ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
2809407,HJ458498,06/28/2003 01:00:00 AM,079XX S MARQUETTE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,false,422,4,7,46,08B,1195559,1852787,2003,04/15/2016 08:55:02 AM,41.750946973,-87.558941807,"(41.750946973, -87.558941807)"
3018903,HJ725884,10/29/2003 12:30:00 PM,020XX W 18TH ST,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,1223,12,25,31,5,1163059,1891402,2003,04/15/2016 08:55:02 AM,41.857652216,-87.676956857,"(41.857652216, -87.676956857)"
3847827,HL154468,01/31/2005 02:20:00 PM,019XX W GARFIELD BLVD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,715,7,15,67,18,1164457,1868060,2005,04/15/2016 08:55:02 AM,41.793569785,-87.672484412,"(41.793569785, -87.672484412)"
3132679,HK123146,01/13/2004 03:30:00 PM,001XX N KOSTNER AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,1113,11,28,26,26,1147040,1900286,2004,04/15/2016 08:55:02 AM,41.882351979,-87.735529458,"(41.882351979, -87.735529458)"
5692141,HN500084,07/31/2007 11:11:29 AM,051XX S RACINE AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,933,9,16,61,6,1169192,1870755,2007,04/15/2016 08:55:02 AM,41.800863975,-87.655043562,"(41.800863975, -87.655043562)"
9355257,HW498578,10/19/2013 01:43:00 AM,041XX W 27TH ST,2022,NARCOTICS,POSS: COCAINE,SIDEWALK,true,false,1031,10,22,30,18,1149061,1885726,2013,02/04/2016 06:33:39 AM,41.842358705,-87.728484926,"(41.842358705, -87.728484926)"
3073176,HJ738446,11/04/2003 01:40:00 PM,027XX W MADISON ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,1331,12,2,27,16,1158211,1899905,2003,04/15/2016 08:55:02 AM,41.88108562,-87.694519666,"(41.88108562, -87.694519666)"
2229024,HH491396,06/22/2002 11:59:00 PM,062XX S CHAMPLAIN AVE,1110,DECEPTIVE PRACTICE,BOGUS CHECK,BANK,false,false,313,3,20,42,11,1181639,1863857,2002,04/15/2016 08:55:02 AM,41.78165665,-87.609609539,"(41.78165665, -87.609609539)"
8021003,HT252127,04/16/2011 12:50:00 AM,092XX S ANTHONY AVE,5007,OTHER OFFENSE,OTHER WEAPONS VIOLATION,STREET,true,false,423,4,7,48,26,1196535,1844312,2011,02/04/2016 06:33:39 AM,41.727666735,-87.555645989,"(41.727666735, -87.555645989)"
5056407,HM664415,10/16/2006 09:15:00 PM,012XX W 98TH ST,460,BATTERY,SIMPLE,SIDEWALK,false,false,2213,22,21,73,08B,1169843,1839781,2006,04/15/2016 08:55:02 AM,41.715853158,-87.653553726,"(41.715853158, -87.653553726)"
6476284,HP553005,09/04/2008 01:00:00 PM,022XX W MARQUETTE RD,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,832,8,15,66,7,1162468,1860184,2008,02/04/2016 06:33:39 AM,41.771998714,-87.679997385,"(41.771998714, -87.679997385)"
3399403,HK454866,06/04/2004 12:00:00 PM,065XX N OCONTO AVE,843,THEFT,ATTEMPT FINANCIAL IDENTITY THEFT,OTHER,false,false,1611,16,41,9,6,1127047,1943033,2004,04/15/2016 08:55:02 AM,42.000013622,-87.807983364,"(42.000013622, -87.807983364)"
6988414,HR393569,06/24/2009 10:48:00 PM,007XX E 75TH ST,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,323,3,6,69,04B,1182647,1855451,2009,02/04/2016 06:33:39 AM,41.75856643,-87.606174566,"(41.75856643, -87.606174566)"
7344592,HS146241,01/28/2010 03:00:00 PM,010XX N KEELER AVE,460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",false,false,1111,11,37,23,08B,1148187,1906782,2010,02/04/2016 06:33:39 AM,41.900155706,-87.731150217,"(41.900155706, -87.731150217)"
2874294,HJ540036,08/04/2003 02:00:00 PM,009XX E 63RD ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,314,3,20,42,14,1183654,1863436,2003,04/15/2016 08:55:02 AM,41.780454612,-87.602235272,"(41.780454612, -87.602235272)"
7784897,HS593561,10/27/2010 08:00:00 AM,118XX S CAMPBELL AVE,841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,false,false,2212,22,19,75,6,1161854,1826111,2010,02/04/2016 06:33:39 AM,41.678509633,-87.683191451,"(41.678509633, -87.683191451)"
8884881,HV559496,11/12/2012 08:20:00 PM,052XX N LINCOLN AVE,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,2011,20,40,4,6,1158514,1934867,2012,02/04/2016 06:33:39 AM,41.977017622,-87.692447486,"(41.977017622, -87.692447486)"
7635880,HR581462,10/10/2009 06:11:00 PM,034XX W CARROLL AVE,560,ASSAULT,SIMPLE,OTHER,false,false,1123,11,28,27,08A,1153398,1902188,2009,02/04/2016 06:33:39 AM,41.887447355,-87.712132101,"(41.887447355, -87.712132101)"
6239257,HP326959,05/09/2008 07:35:00 PM,053XX S HARLEM AVE,460,BATTERY,SIMPLE,RESTAURANT,false,false,811,8,23,56,08B,1129245,1868149,2008,02/04/2016 06:33:39 AM,41.79448424,-87.801604618,"(41.79448424, -87.801604618)"
1382541,G093390,02/15/2001 02:15:41 AM,088XX S EXCHANGE AV,460,BATTERY,SIMPLE,STREET,false,false,423,4,,,08B,1197343,1846804,2001,08/17/2015 03:03:40 PM,41.734484917,-87.552603415,"(41.734484917, -87.552603415)"
4481242,HL780237,12/09/2005 09:00:00 AM,015XX E 83RD PL,810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,412,4,8,45,6,1187806,1849920,2005,04/15/2016 08:55:02 AM,41.743267622,-87.587443207,"(41.743267622, -87.587443207)"
